sample_id,species_true,n_rows,n_correct,n_incorrect,incorrect_rate,most_common_wrong_pred,n_incorrect_to_most_common,mean_conf_to_most_common,mean_conf_overall,err_by_shot_1,err_by_shot_3,err_by_shot_5,err_by_shot_10,err_by_shot_25,err_by_shot_35,sex,life_stage,attached,dorsal_image_path,ventral_image_path
T17516,Haemaphysalis leporispalustris,441,383,58,0.13151927437641722,Haemaphysalis longicornis,46,0.24022999173913115,0.5448914556345957,0.4270833333333333,0.14444444444444443,0.022222222222222223,0.02702702702702703,0.0,0.0,,Nymph,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17516-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17516-02.jpg
ZOE-0096-06,Dermacentor variabilis,572,497,75,0.13111888111888112,Ixodes scapularis,43,0.3017750619257587,0.5119524389507163,0.33,0.23,0.1368421052631579,0.0425531914893617,0.021505376344086023,0.0,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0096-06-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0096-06-02.jpg
50-03,Amblyomma americanum,523,455,68,0.13001912045889102,Haemaphysalis longicornis,54,0.23269323242100703,0.5060973888930951,0.51,0.09375,0.08247422680412371,0.0,0.0,0.0,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/50-03-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/50-03-2.jpg
ZOE-0082-01,Amblyomma americanum,517,451,66,0.1276595744680851,Haemaphysalis longicornis,28,0.22977812117269938,0.5141007546157955,0.5463917525773195,0.1134020618556701,0.02127659574468085,0.0,0.0,0.0,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0082-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0082-01-02.jpg
150-01,Amblyomma americanum,533,465,68,0.1275797373358349,Haemaphysalis leporispalustris,39,0.2466851448268865,0.5583509459189926,0.48,0.13402061855670103,0.07446808510638298,0.0,0.0,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/150-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/150-01-02.jpg
T19578,Haemaphysalis leporispalustris,456,398,58,0.12719298245614036,Haemaphysalis longicornis,30,0.25965647976947964,0.5047781129484971,0.2857142857142857,0.19148936170212766,0.11458333333333333,0.012195121951219513,0.0,0.0,,Nymph,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19578-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19578-02.jpg
143-01,Amblyomma americanum,540,472,68,0.1259259259259259,Haemaphysalis leporispalustris,34,0.234056623970192,0.5473203675142747,0.47,0.1717171717171717,0.04081632653061224,0.0,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/143-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/143-01-02.jpg
ZOE-0079-05,Amblyomma americanum,548,480,68,0.12408759124087591,Haemaphysalis leporispalustris,41,0.2371763283706486,0.5534186121564322,0.43,0.18556701030927836,0.07216494845360824,0.0,0.0,0.0,Male,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0079-05-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0079-05-02.jpg
252-01,Amblyomma americanum,532,466,66,0.12406015037593984,Haemaphysalis leporispalustris,31,0.23416472623511994,0.5153893361595964,0.3838383838383838,0.20833333333333334,0.08333333333333333,0.0,0.0,0.0,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/252-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/252-01-02.jpg
T9841,Haemaphysalis leporispalustris,441,388,53,0.12018140589569161,Amblyomma americanum,46,0.3217695761144825,0.5218263242184911,0.20202020202020202,0.1978021978021978,0.13953488372093023,0.0375,0.0,0.0,,Larva,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9841-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9841-02.jpg
43-11,Amblyomma americanum,535,471,64,0.11962616822429907,Haemaphysalis longicornis,28,0.21421490880697155,0.5245268398066385,0.54,0.10204081632653061,0.0,0.0,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/43-11-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/43-11-2.jpg
370-01,Dermacentor variabilis,569,502,67,0.11775043936731107,Haemaphysalis longicornis,32,0.25958729859077884,0.4985191881705172,0.26262626262626265,0.22,0.14432989690721648,0.05263157894736842,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/370-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/370-01-02.jpg
69-01,Amblyomma americanum,530,468,62,0.1169811320754717,Haemaphysalis longicornis,37,0.22611348334159684,0.4899917175468445,0.48,0.11224489795918367,0.03125,0.0,0.0,0.0,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/69-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/69-01-2.jpg
T10129,Haemaphysalis leporispalustris,431,381,50,0.11600928074245939,Haemaphysalis longicornis,25,0.23235370559182494,0.43195854520239035,0.2631578947368421,0.1956521739130435,0.07865168539325842,0.0,0.0,0.0,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T10129-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T10129-02.jpg
32-01,Ixodes scapularis,544,481,63,0.11580882352941177,Amblyomma americanum,29,0.2645363419969731,0.5385002461545002,0.336734693877551,0.2268041237113402,0.061224489795918366,0.021739130434782608,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/32-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/32-01-2.jpg
T17515,Haemaphysalis leporispalustris,453,401,52,0.11479028697571744,Haemaphysalis longicornis,28,0.25842052935570997,0.5028190062693334,0.28865979381443296,0.11702127659574468,0.11956521739130435,0.02564102564102564,0.0,0.0,,Larva,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17515-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17515-02.jpg
132-01,Dermacentor variabilis,575,509,66,0.11478260869565217,Amblyomma americanum,41,0.29872978073542356,0.4590331715953621,0.3,0.2,0.0707070707070707,0.061224489795918366,0.033707865168539325,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/132-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/132-01-02.jpg
50-02,Amblyomma americanum,524,465,59,0.11259541984732824,Haemaphysalis longicornis,36,0.22437222227387318,0.5223282403940586,0.47,0.09278350515463918,0.030927835051546393,0.0,0.0,0.0,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/50-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/50-02-2.jpg
65-05,Ixodes scapularis,539,479,60,0.11131725417439703,Amblyomma americanum,26,0.24747604283462246,0.5602724210216707,0.3434343434343434,0.21,0.04081632653061224,0.011363636363636364,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-05-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-05-2.jpg
329-01,Dermacentor variabilis,579,516,63,0.10880829015544041,Haemaphysalis longicornis,38,0.26837433151712736,0.5031516273140973,0.1919191919191919,0.20202020202020202,0.1919191919191919,0.05154639175257732,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/329-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/329-01-02.jpg
640-01,Ixodes scapularis,556,497,59,0.10611510791366907,Dermacentor variabilis,38,0.23929109688257413,0.5352907563966506,0.43434343434343436,0.1326530612244898,0.03125,0.0,0.0,0.0,Female,Adult,"Yes, less than 24 hours",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/640-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/640-01-02.jpg
276-01,Amblyomma americanum,538,482,56,0.10408921933085502,Haemaphysalis leporispalustris,28,0.22016103643902843,0.5337941708731616,0.42,0.11224489795918367,0.03125,0.0,0.0,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/276-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/276-01-02.jpg
T9976,Haemaphysalis leporispalustris,472,423,49,0.1038135593220339,Amblyomma americanum,40,0.2806885940139553,0.520273481589653,0.2727272727272727,0.11458333333333333,0.0989010989010989,0.022727272727272728,0.0,0.0,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9976-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9976-02.jpg
ZOE-0024-10,Ixodes scapularis,548,492,56,0.10218978102189781,Dermacentor variabilis,22,0.24202469838743834,0.5007849277865579,0.38,0.14736842105263157,0.030927835051546393,0.010869565217391304,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0024-10-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0024-10-2.jpg
627-01,Ixodes scapularis,540,485,55,0.10185185185185185,Amblyomma americanum,29,0.24774453957596557,0.4506377943050135,0.34,0.1326530612244898,0.07216494845360824,0.010752688172043012,0.0,0.0,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/627-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/627-01-02.jpg
23-01,Ixodes scapularis,545,490,55,0.10091743119266056,Amblyomma americanum,24,0.3019094502183146,0.5148907071658511,0.3,0.1717171717171717,0.06315789473684211,0.02127659574468085,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/23-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/23-01-2.jpg
T17507,Haemaphysalis leporispalustris,454,409,45,0.09911894273127753,Amblyomma americanum,39,0.2991661293682395,0.5347255126114083,0.2222222222222222,0.11827956989247312,0.0989010989010989,0.0379746835443038,0.0,0.0,,Larva,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17507-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17507-02.jpg
126-01,Dermacentor variabilis,579,522,57,0.09844559585492228,Amblyomma americanum,26,0.2923955870119562,0.44756601009375924,0.22,0.14,0.15306122448979592,0.04040404040404041,0.021052631578947368,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/126-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/126-01-02.jpg
38-01,Ixodes scapularis,559,504,55,0.09838998211091235,Haemaphysalis longicornis,27,0.22422405382067778,0.5558840775398601,0.37,0.1414141414141414,0.041666666666666664,0.0,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/38-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/38-01-2.jpg
262-01,Dermacentor variabilis,583,526,57,0.09777015437392796,Haemaphysalis longicornis,33,0.24797034918355418,0.5115697167487074,0.29,0.22,0.05,0.01,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/262-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/262-01-02.jpg
65-01,Ixodes scapularis,534,482,52,0.09737827715355805,Amblyomma americanum,21,0.24071727634174844,0.5852624946954413,0.32323232323232326,0.16494845360824742,0.043478260869565216,0.0,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-01-2.jpg
T20222,Haemaphysalis leporispalustris,453,409,44,0.09713024282560706,Haemaphysalis longicornis,30,0.2225544326596737,0.5355928358496003,0.3469387755102041,0.09278350515463918,0.0,0.01282051282051282,0.0,0.0,,Nymph,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T20222-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T20222-02.jpg
360-01,Dermacentor variabilis,567,513,54,0.09523809523809523,Ixodes scapularis,29,0.2820335814194349,0.5169571553808011,0.26,0.19387755102040816,0.050505050505050504,0.0425531914893617,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/360-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/360-01-02.jpg
49-03,Ixodes scapularis,554,502,52,0.09386281588447654,Amblyomma americanum,25,0.26396891057282573,0.5171265035044896,0.21,0.24242424242424243,0.06315789473684211,0.010638297872340425,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/49-03-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/49-03-2.jpg
135-01,Dermacentor variabilis,576,522,54,0.09375,Ixodes scapularis,23,0.26713230979643116,0.45886335495405794,0.23232323232323232,0.16,0.12371134020618557,0.021052631578947368,0.010752688172043012,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/135-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/135-01-02.jpg
ZOE-0096-05,Dermacentor variabilis,568,515,53,0.09330985915492958,Haemaphysalis longicornis,28,0.255107900435469,0.5171847856845795,0.29292929292929293,0.1717171717171717,0.06,0.010869565217391304,0.0,0.0,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0096-05-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0096-05-02.jpg
41-02,Ixodes scapularis,550,499,51,0.09272727272727273,Haemaphysalis longicornis,24,0.22705653635774367,0.5573291882120566,0.3939393939393939,0.11,0.010101010101010102,0.0,0.0,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/41-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/41-02-2.jpg
41-01,Ixodes scapularis,554,504,50,0.09025270758122744,Amblyomma americanum,21,0.26293255693364576,0.6030449016196369,0.3,0.15151515151515152,0.04040404040404041,0.010638297872340425,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/41-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/41-01-2.jpg
65-10,Ixodes scapularis,558,508,50,0.08960573476702509,Haemaphysalis longicornis,22,0.2319904583180047,0.5939628804867899,0.37755102040816324,0.1111111111111111,0.020618556701030927,0.0,0.0,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-10-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-10-2.jpg
T18716,Haemaphysalis leporispalustris,447,407,40,0.0894854586129754,Haemaphysalis longicornis,24,0.21994829196289847,0.5620028856962543,0.30303030303030304,0.10869565217391304,0.0,0.0,0.0,0.0,,Nymph,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T18716-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T18716-02.jpg
T19580,Haemaphysalis leporispalustris,461,420,41,0.08893709327548807,Haemaphysalis longicornis,26,0.28502724260505874,0.5183298429426706,0.15463917525773196,0.15463917525773196,0.11702127659574468,0.0,0.0,0.0,,Nymph,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19580-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19580-02.jpg
65-08,Ixodes scapularis,555,506,49,0.08828828828828829,Amblyomma americanum,24,0.2595483506829374,0.5494895768585066,0.23,0.20202020202020202,0.05154639175257732,0.010101010101010102,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-08-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-08-2.jpg
167-01,Dermacentor variabilis,579,528,51,0.08808290155440414,Amblyomma americanum,30,0.29608475099296583,0.5206923487816849,0.17,0.10101010101010101,0.16,0.07291666666666667,0.011235955056179775,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/167-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/167-01-02.jpg
65-06,Ixodes scapularis,554,506,48,0.08664259927797834,Amblyomma americanum,19,0.2359292592180235,0.6147773265858076,0.35353535353535354,0.11224489795918367,0.020202020202020204,0.0,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-06-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-06-2.jpg
189-01,Dermacentor variabilis,582,532,50,0.0859106529209622,Haemaphysalis longicornis,38,0.254361462919226,0.5194384767293597,0.28,0.19,0.030612244897959183,0.0,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/189-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/189-01-02.jpg
288-01,Amblyomma americanum,538,492,46,0.08550185873605948,Haemaphysalis leporispalustris,35,0.22750302458281557,0.541898983030794,0.32,0.07291666666666667,0.06060606060606061,0.011627906976744186,0.0,0.0,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/288-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/288-01-02.jpg
466-01,Dermacentor variabilis,574,526,48,0.08362369337979095,Haemaphysalis longicornis,27,0.24657906027325754,0.5182349370906887,0.24,0.18,0.050505050505050504,0.01020408163265306,0.0,0.0,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/466-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/466-01-02.jpg
65-09,Ixodes scapularis,567,520,47,0.08289241622574955,Haemaphysalis longicornis,28,0.2310095639904968,0.5688447097355949,0.3434343434343434,0.12371134020618557,0.01,0.0,0.0,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-09-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-09-2.jpg
225-01,Dermacentor variabilis,568,522,46,0.08098591549295775,Ixodes scapularis,21,0.25935765579271036,0.50329966588878,0.29,0.1414141414141414,0.02040816326530612,0.01020408163265306,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/225-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/225-01-02.jpg
65-03,Ixodes scapularis,554,510,44,0.07942238267148015,Amblyomma americanum,15,0.23676206798102706,0.6008295733459849,0.31313131313131315,0.1111111111111111,0.021052631578947368,0.0,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-03-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-03-2.jpg
27-02,Ixodes scapularis,556,512,44,0.07913669064748201,Amblyomma americanum,17,0.24620020781258903,0.6181216084118758,0.33,0.08,0.031578947368421054,0.0,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/27-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/27-02-2.jpg
28-01,Ixodes scapularis,560,516,44,0.07857142857142857,Amblyomma americanum,15,0.25361802709130143,0.6152214285953009,0.28,0.13131313131313133,0.030303030303030304,0.0,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/28-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/28-01-2.jpg
ZOE-0026-02,Ixodes scapularis,560,516,44,0.07857142857142857,Haemaphysalis longicornis,21,0.2198473385252257,0.5134512412209228,0.36363636363636365,0.07,0.010101010101010102,0.0,0.0,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0026-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0026-02-2.jpg
ZOE-0079-07,Amblyomma americanum,544,502,42,0.07720588235294118,Haemaphysalis longicornis,19,0.2215499255312803,0.5609532916057233,0.3673469387755102,0.06060606060606061,0.0,0.0,0.0,0.0,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0079-07-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0079-07-02.jpg
18-01,Ixodes scapularis,565,522,43,0.07610619469026549,Haemaphysalis longicornis,17,0.2160351731624397,0.6140633827134867,0.29,0.12371134020618557,0.02040816326530612,0.0,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/18-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/18-01-2.jpg
199-01,Dermacentor variabilis,574,531,43,0.07491289198606271,Ixodes scapularis,26,0.2795795098848708,0.5493283081221227,0.22,0.16,0.030303030303030304,0.020833333333333332,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/199-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/199-01-02.jpg
T18714,Haemaphysalis leporispalustris,455,421,34,0.07472527472527472,Haemaphysalis longicornis,21,0.2277635585269542,0.5548101781724681,0.25,0.09574468085106383,0.0,0.0,0.0,0.0,,Nymph,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T18714-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T18714-02.jpg
144-01,Dermacentor variabilis,571,529,42,0.07355516637478109,Haemaphysalis longicornis,24,0.27072337990665857,0.49536319471425316,0.18,0.13,0.08421052631578947,0.03125,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/144-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/144-01-02.jpg
639-01,Ixodes scapularis,558,517,41,0.07347670250896057,Dermacentor variabilis,24,0.23225679779791264,0.5801960545114534,0.35,0.05263157894736842,0.010309278350515464,0.0,0.0,0.0,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/639-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/639-01-02.jpg
464-01,Ixodes scapularis,553,513,40,0.07233273056057866,Amblyomma americanum,21,0.24015801018087887,0.5186531740010641,0.22,0.1111111111111111,0.07142857142857142,0.0,0.0,0.0,,Nymph,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/464-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/464-01-02.jpg
550-01,Dermacentor variabilis,578,537,41,0.07093425605536333,Ixodes scapularis,16,0.2626120593372853,0.5277641951450869,0.24,0.16161616161616163,0.010309278350515464,0.0,0.0,0.0,Female,Adult,"Yes, 24+ hours",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/550-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/550-01-02.jpg
27-01,Ixodes scapularis,551,512,39,0.07078039927404718,Dermacentor variabilis,16,0.20433298919869172,0.6198117305496416,0.32,0.0625,0.010309278350515464,0.0,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/27-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/27-01-2.jpg
45-05,Ixodes scapularis,555,516,39,0.07027027027027027,Dermacentor variabilis,14,0.20399185862768404,0.6022287744108041,0.34,0.050505050505050504,0.0,0.0,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/45-05-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/45-05-2.jpg
106-01,Dermacentor variabilis,571,531,40,0.07005253940455342,Haemaphysalis longicornis,28,0.23435595557076197,0.5072541863432587,0.24,0.11224489795918367,0.05154639175257732,0.0,0.0,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/106-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/106-01-02.jpg
65-02,Ixodes scapularis,561,522,39,0.06951871657754011,Amblyomma americanum,11,0.23511834856227232,0.6257751479952395,0.29,0.08,0.02040816326530612,0.0,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-02-2.jpg
45-03,Ixodes scapularis,549,511,38,0.0692167577413479,Haemaphysalis leporispalustris,15,0.2152580324920862,0.48481265021525255,0.25,0.12244897959183673,0.010526315789473684,0.0,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/45-03-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/45-03-2.jpg
339-01,Ixodes scapularis,561,523,38,0.0677361853832442,Dermacentor variabilis,28,0.21713759336126026,0.5818628448042035,0.33,0.05102040816326531,0.0,0.0,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/339-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/339-01-02.jpg
