sample_id,species_true,n_rows,n_correct,n_incorrect,incorrect_rate,most_common_wrong_pred,n_incorrect_to_most_common,mean_conf_to_most_common,mean_conf_overall,err_by_shot_1,err_by_shot_3,err_by_shot_5,err_by_shot_10,err_by_shot_25,err_by_shot_35,sex,life_stage,attached,dorsal_image_path,ventral_image_path
ZOE-0022-03,Ixodes scapularis,552,300,252,0.45652173913043476,Amblyomma americanum,184,0.3434046464607452,0.3511695489267904,0.41414141414141414,0.62,0.53125,0.5463917525773195,0.32926829268292684,0.23076923076923078,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0022-03-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0022-03-2.jpg
T14518,Amblyomma americanum,535,293,242,0.4523364485981308,Haemaphysalis leporispalustris,223,0.34630207457527024,0.4382355560123186,0.65,0.5306122448979592,0.6063829787234043,0.42696629213483145,0.25609756097560976,0.125,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14518-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14518-02.jpg
OPL-0102-01,Haemaphysalis longicornis,441,242,199,0.4512471655328798,Dermacentor variabilis,148,0.29186457463879273,0.3778242955282706,0.6907216494845361,0.5368421052631579,0.5056179775280899,0.4125,0.0625,0.0,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/OPL-0102-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/OPL-0102-01-02.jpg
ZOE-0082-07,Dermacentor variabilis,575,318,257,0.4469565217391304,Haemaphysalis longicornis,185,0.3197565398453029,0.3664410730842833,0.51,0.5510204081632653,0.5959595959595959,0.4387755102040816,0.3655913978494624,0.1839080459770115,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0082-07-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0082-07-02.jpg
47-01,Haemaphysalis longicornis,440,244,196,0.44545454545454544,Amblyomma americanum,120,0.354027154781762,0.3821957643262688,0.5789473684210527,0.5157894736842106,0.5111111111111111,0.4634146341463415,0.1509433962264151,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/47-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/47-01-2.jpg
570-01,Dermacentor variabilis,580,324,256,0.4413793103448276,Haemaphysalis longicornis,184,0.32060176275214725,0.35737025779091275,0.54,0.5151515151515151,0.59,0.4639175257731959,0.3076923076923077,0.20430107526881722,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/570-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/570-01-02.jpg
427-01,Amblyomma americanum,535,299,236,0.4411214953271028,Haemaphysalis longicornis,140,0.293709664544272,0.3496530690246548,0.8282828282828283,0.5876288659793815,0.5670103092783505,0.32558139534883723,0.036585365853658534,0.14864864864864866,,Nymph,"Yes, 24+ hours",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/427-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/427-01-02.jpg
T15309,Amblyomma americanum,539,304,235,0.4359925788497217,Haemaphysalis leporispalustris,200,0.35853836217685214,0.46684690818682534,0.65,0.5816326530612245,0.6105263157894737,0.4673913043478261,0.13095238095238096,0.014285714285714285,,Nymph,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T15309-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T15309-02.jpg
T14498,Amblyomma americanum,531,302,229,0.4312617702448211,Haemaphysalis leporispalustris,191,0.32617264973343374,0.44534875139474367,0.71,0.5510204081632653,0.6210526315789474,0.32222222222222224,0.11842105263157894,0.09722222222222222,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14498-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14498-02.jpg
T4786,Amblyomma americanum,543,310,233,0.429097605893186,Haemaphysalis leporispalustris,196,0.31474705696515226,0.4365486339259663,0.7857142857142857,0.6421052631578947,0.4329896907216495,0.31958762886597936,0.20454545454545456,0.058823529411764705,,Larva,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T4786-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T4786-02.jpg
31-03,Amblyomma americanum,523,299,224,0.42829827915869984,Haemaphysalis longicornis,83,0.27929103883274964,0.3737627206905677,0.9081632653061225,0.5567010309278351,0.45161290322580644,0.30851063829787234,0.0945945945945946,0.04477611940298507,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/31-03-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/31-03-2.jpg
T19741,Amblyomma americanum,553,317,236,0.4267631103074141,Haemaphysalis leporispalustris,231,0.33078081678507454,0.4643200532764752,0.711340206185567,0.5454545454545454,0.5454545454545454,0.4166666666666667,0.16666666666666666,0.0641025641025641,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19741-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19741-02.jpg
51-01,Haemaphysalis longicornis,439,252,187,0.42596810933940776,Dermacentor variabilis,103,0.2752639241295277,0.3597589530966899,0.6701030927835051,0.5520833333333334,0.43956043956043955,0.36,0.038461538461538464,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/51-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/51-01-2.jpg
627-01,Ixodes scapularis,540,310,230,0.42592592592592593,Amblyomma americanum,145,0.31833661446076644,0.332556726337138,0.63,0.5204081632653061,0.3917525773195876,0.41935483870967744,0.2558139534883721,0.25757575757575757,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/627-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/627-01-02.jpg
370-01,Dermacentor variabilis,569,327,242,0.4253075571177504,Haemaphysalis longicornis,106,0.26873133734237903,0.3722332481916556,0.6363636363636364,0.59,0.5567010309278351,0.4105263157894737,0.20652173913043478,0.09302325581395349,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/370-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/370-01-02.jpg
56-04,Amblyomma americanum,533,307,226,0.42401500938086306,Haemaphysalis longicornis,145,0.339317761410003,0.3699679612767205,0.78,0.45918367346938777,0.4574468085106383,0.3157894736842105,0.18421052631578946,0.22857142857142856,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/56-04-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/56-04-2.jpg
69-02,Amblyomma americanum,543,313,230,0.42357274401473294,Haemaphysalis longicornis,95,0.26619238878963103,0.33817263945794956,0.83,0.5816326530612245,0.4946236559139785,0.32978723404255317,0.125,0.038461538461538464,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/69-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/69-02-2.jpg
T6732,Haemaphysalis leporispalustris,456,264,192,0.42105263157894735,Amblyomma americanum,159,0.37710495091275625,0.3879181803109367,0.5656565656565656,0.4731182795698925,0.3707865168539326,0.43529411764705883,0.3050847457627119,0.12903225806451613,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T6732-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T6732-02.jpg
T19582,Haemaphysalis leporispalustris,465,272,193,0.4150537634408602,Amblyomma americanum,105,0.3419492713232264,0.3561030329759667,0.5,0.5106382978723404,0.5106382978723404,0.45569620253164556,0.16393442622950818,0.05128205128205128,,Nymph,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19582-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19582-02.jpg
43-16,Amblyomma americanum,532,312,220,0.41353383458646614,Dermacentor variabilis,87,0.29779261916355093,0.42241761537217987,0.87,0.5858585858585859,0.41237113402061853,0.26373626373626374,0.0958904109589041,0.05555555555555555,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/43-16-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/43-16-2.jpg
35-03,Ixodes scapularis,545,320,225,0.41284403669724773,Amblyomma americanum,158,0.4130250771368605,0.4037277373368546,0.45918367346938777,0.4444444444444444,0.4574468085106383,0.3473684210526316,0.32894736842105265,0.42168674698795183,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/35-03-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/35-03-2.jpg
43-14,Amblyomma americanum,539,317,222,0.41187384044526903,Dermacentor variabilis,95,0.2976714012730956,0.42272533565929393,0.87,0.5454545454545454,0.4731182795698925,0.19791666666666666,0.125,0.11267605633802817,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/43-14-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/43-14-2.jpg
T19739,Amblyomma americanum,531,314,217,0.4086629001883239,Haemaphysalis leporispalustris,105,0.2944182605387149,0.39774709083971294,0.7755102040816326,0.6666666666666666,0.4782608695652174,0.31521739130434784,0.02564102564102564,0.0,Male,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19739-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19739-02.jpg
21-01,Haemaphysalis longicornis,456,271,185,0.4057017543859649,Amblyomma americanum,110,0.31612618310592383,0.3477760314756713,0.5257731958762887,0.5360824742268041,0.4111111111111111,0.4457831325301205,0.12962962962962962,0.02857142857142857,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/21-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/21-01-2.jpg
T14661,Amblyomma americanum,536,320,216,0.40298507462686567,Haemaphysalis leporispalustris,189,0.3158713239079754,0.4259536042140268,0.6666666666666666,0.5555555555555556,0.5050505050505051,0.22826086956521738,0.20512820512820512,0.11594202898550725,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14661-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14661-02.jpg
310-02,Ixodes scapularis,557,333,224,0.4021543985637343,Amblyomma americanum,103,0.3108956189427451,0.34654969725113943,0.6804123711340206,0.5,0.45918367346938777,0.3894736842105263,0.16470588235294117,0.14634146341463414,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/310-02-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/310-02-02.jpg
ZOE-0014-05,Amblyomma americanum,540,323,217,0.40185185185185185,Haemaphysalis longicornis,121,0.27188967534204433,0.41986046562094276,0.7878787878787878,0.696969696969697,0.53125,0.1827956989247312,0.013513513513513514,0.012658227848101266,Male,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0014-05-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0014-05-02.jpg
407-01,Dermacentor variabilis,572,344,228,0.3986013986013986,Amblyomma americanum,121,0.325205436061144,0.36389572669936787,0.47,0.5454545454545454,0.5979381443298969,0.3854166666666667,0.2553191489361702,0.09302325581395349,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/407-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/407-01-02.jpg
OPL-0102-02,Haemaphysalis longicornis,446,269,177,0.3968609865470852,Ixodes scapularis,81,0.2714622835016362,0.37322261041415394,0.66,0.5208333333333334,0.41935483870967744,0.24390243902439024,0.04081632653061224,0.0,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/OPL-0102-02-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/OPL-0102-02-02.jpg
T14620,Amblyomma americanum,538,325,213,0.395910780669145,Haemaphysalis leporispalustris,178,0.3457281564619637,0.4901809340923488,0.6979166666666666,0.5816326530612245,0.52,0.30337078651685395,0.06172839506172839,0.06756756756756757,,Nymph,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14620-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14620-02.jpg
306-01,Dermacentor variabilis,573,349,224,0.39092495636998253,Haemaphysalis longicornis,131,0.30657248495374007,0.3377469571467358,0.47,0.48,0.5353535353535354,0.4,0.20430107526881722,0.22093023255813954,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/306-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/306-01-02.jpg
T20209,Haemaphysalis leporispalustris,443,270,173,0.3905191873589165,Haemaphysalis longicornis,95,0.27112384512081183,0.3824454753577332,0.6808510638297872,0.45918367346938777,0.47191011235955055,0.2597402597402597,0.020833333333333332,0.02702702702702703,,Nymph,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T20209-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T20209-02.jpg
T14666,Amblyomma americanum,531,326,205,0.3860640301318267,Haemaphysalis leporispalustris,186,0.32453851496846303,0.4563178966546765,0.6326530612244898,0.5104166666666666,0.5913978494623656,0.3076923076923077,0.1038961038961039,0.039473684210526314,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14666-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14666-02.jpg
534-01,Dermacentor variabilis,574,355,219,0.38153310104529614,Haemaphysalis longicornis,140,0.28921108044144656,0.3975059302221943,0.54,0.5918367346938775,0.5353535353535354,0.3020833333333333,0.2127659574468085,0.05747126436781609,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/534-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/534-01-02.jpg
97-01,Dermacentor variabilis,574,355,219,0.38153310104529614,Amblyomma americanum,139,0.3428783978185212,0.37727228450609057,0.43,0.47959183673469385,0.5204081632653061,0.4270833333333333,0.26373626373626374,0.14285714285714285,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/97-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/97-01-02.jpg
T9979,Haemaphysalis leporispalustris,451,280,171,0.37915742793791574,Haemaphysalis longicornis,126,0.29793120178500365,0.4711060073412799,0.6836734693877551,0.4842105263157895,0.45555555555555555,0.2,0.0,0.0,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9979-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9979-02.jpg
414-01,Amblyomma americanum,550,343,207,0.37636363636363634,Haemaphysalis longicornis,78,0.293306525303262,0.3851104792877871,0.68,0.6597938144329897,0.4489795918367347,0.3076923076923077,0.03488372093023256,0.0,Female,Adult,"Yes, less than 24 hours",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/414-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/414-01-02.jpg
35-02,Amblyomma americanum,540,337,203,0.37592592592592594,Haemaphysalis longicornis,89,0.26726385413710285,0.41957717281884715,0.8686868686868687,0.5050505050505051,0.40816326530612246,0.24175824175824176,0.05,0.0136986301369863,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/35-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/35-02-2.jpg
66-01,Dermacentor variabilis,583,364,219,0.37564322469982847,Haemaphysalis longicornis,149,0.3390775958467958,0.39348994571083684,0.5454545454545454,0.42424242424242425,0.46938775510204084,0.4329896907216495,0.17346938775510204,0.1956521739130435,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/66-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/66-01-2.jpg
T19743,Amblyomma americanum,532,333,199,0.37406015037593987,Haemaphysalis leporispalustris,153,0.33249242195272277,0.4935370476182967,0.7272727272727273,0.5,0.49473684210526314,0.3368421052631579,0.02531645569620253,0.0,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19743-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19743-02.jpg
58-01,Haemaphysalis longicornis,444,278,166,0.3738738738738739,Haemaphysalis leporispalustris,80,0.24642911555703928,0.3770326921897876,0.6161616161616161,0.5777777777777777,0.40425531914893614,0.19230769230769232,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/58-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/58-01-2.jpg
T14596,Amblyomma americanum,540,339,201,0.37222222222222223,Haemaphysalis leporispalustris,184,0.322554182180859,0.47805224339232233,0.65,0.48484848484848486,0.5520833333333334,0.2826086956521739,0.08,0.038461538461538464,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14596-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14596-02.jpg
226-01,Dermacentor variabilis,584,367,217,0.3715753424657534,Haemaphysalis longicornis,117,0.31561338308295706,0.3495158555915348,0.53,0.48484848484848486,0.4329896907216495,0.36363636363636365,0.26595744680851063,0.1368421052631579,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/226-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/226-01-02.jpg
37-03,Amblyomma americanum,532,335,197,0.37030075187969924,Haemaphysalis longicornis,99,0.2513978480640807,0.3615343471345874,0.88,0.53,0.3854166666666667,0.15789473684210525,0.0375,0.01639344262295082,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/37-03-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/37-03-2.jpg
T19576,Haemaphysalis leporispalustris,469,296,173,0.36886993603411516,Amblyomma americanum,111,0.31319543663532573,0.32305888905049834,0.46,0.422680412371134,0.4895833333333333,0.4,0.1320754716981132,0.0,,Nymph,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19576-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19576-02.jpg
38-01,Ixodes scapularis,559,353,206,0.3685152057245081,Amblyomma americanum,125,0.3892345392020924,0.4179751387720625,0.54,0.41414141414141414,0.4375,0.3473684210526316,0.23076923076923078,0.19230769230769232,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/38-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/38-01-2.jpg
T4784,Amblyomma americanum,530,335,195,0.36792452830188677,Haemaphysalis leporispalustris,173,0.3103487791248796,0.4603597083565163,0.66,0.5773195876288659,0.4421052631578947,0.3,0.0379746835443038,0.014492753623188406,,Larva,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T4784-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T4784-02.jpg
T14552,Amblyomma americanum,539,341,198,0.3673469387755102,Haemaphysalis leporispalustris,175,0.30751698037991393,0.4621684319765076,0.696969696969697,0.5052631578947369,0.5531914893617021,0.2553191489361702,0.047619047619047616,0.0136986301369863,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14552-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14552-02.jpg
ZOE-0096-06,Dermacentor variabilis,572,363,209,0.36538461538461536,Haemaphysalis longicornis,108,0.34773901550921626,0.3951024778697706,0.51,0.53,0.45263157894736844,0.2872340425531915,0.22580645161290322,0.15555555555555556,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0096-06-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0096-06-02.jpg
T19581,Haemaphysalis leporispalustris,451,289,162,0.35920177383592017,Haemaphysalis longicornis,144,0.2929986836831653,0.4003541382020503,0.5252525252525253,0.4574468085106383,0.47674418604651164,0.2696629213483146,0.038461538461538464,0.0,,Nymph,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19581-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19581-02.jpg
ZOE-0095-04,Dermacentor variabilis,572,368,204,0.35664335664335667,Amblyomma americanum,103,0.32235905899296435,0.32579226456163274,0.36363636363636365,0.39,0.37373737373737376,0.40860215053763443,0.3,0.2967032967032967,Male,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0095-04-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0095-04-02.jpg
T9971,Haemaphysalis leporispalustris,444,286,158,0.35585585585585583,Haemaphysalis longicornis,121,0.28109058418347804,0.4564786352906593,0.6262626262626263,0.4782608695652174,0.4457831325301205,0.2,0.0,0.0,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9971-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9971-02.jpg
51-02,Haemaphysalis longicornis,452,292,160,0.35398230088495575,Haemaphysalis leporispalustris,94,0.25924566039105706,0.42825112412493166,0.6363636363636364,0.5104166666666666,0.3258426966292135,0.2289156626506024,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/51-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/51-02-2.jpg
311-01,Amblyomma americanum,540,350,190,0.35185185185185186,Haemaphysalis leporispalustris,166,0.2813011456458216,0.41816964867734574,0.73,0.51,0.45918367346938777,0.2222222222222222,0.012195121951219513,0.0,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/311-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/311-01-02.jpg
ZOE-0014-09,Amblyomma americanum,549,356,193,0.35154826958105645,Haemaphysalis longicornis,103,0.26016212882731277,0.41141410881897406,0.7551020408163265,0.6060606060606061,0.40816326530612246,0.14893617021276595,0.05,0.0125,Male,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0014-09-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0014-09-02.jpg
T9977,Haemaphysalis leporispalustris,439,287,152,0.3462414578587699,Haemaphysalis longicornis,80,0.25376916511974834,0.42774289166757773,0.6666666666666666,0.4166666666666667,0.358695652173913,0.1566265060240964,0.0,0.0,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9977-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9977-02.jpg
56-06,Amblyomma americanum,531,348,183,0.3446327683615819,Dermacentor variabilis,93,0.24690183154531972,0.3688820123492016,0.8181818181818182,0.5408163265306123,0.36363636363636365,0.12087912087912088,0.02531645569620253,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/56-06-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/56-06-2.jpg
37-02,Amblyomma americanum,535,353,182,0.3401869158878505,Haemaphysalis longicornis,111,0.2715414685751338,0.39495260370481805,0.81,0.4489795918367347,0.375,0.19540229885057472,0.037037037037037035,0.0136986301369863,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/37-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/37-02-2.jpg
254-01,Dermacentor variabilis,577,381,196,0.3396880415944541,Amblyomma americanum,102,0.30654205358370357,0.37827973122968933,0.5252525252525253,0.5051546391752577,0.4791666666666667,0.2755102040816326,0.18085106382978725,0.053763440860215055,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/254-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/254-01-02.jpg
T15307,Amblyomma americanum,532,352,180,0.3383458646616541,Haemaphysalis leporispalustris,162,0.3248323093304885,0.50883067947089,0.6145833333333334,0.5360824742268041,0.4791666666666667,0.23333333333333334,0.02531645569620253,0.0,,Nymph,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T15307-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T15307-02.jpg
T10154,Haemaphysalis leporispalustris,452,300,152,0.336283185840708,Haemaphysalis longicornis,99,0.2761155083082207,0.470032128600395,0.6666666666666666,0.45652173913043476,0.3655913978494624,0.12195121951219512,0.0,0.0,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T10154-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T10154-02.jpg
531-01,Dermacentor variabilis,582,387,195,0.33505154639175255,Amblyomma americanum,107,0.31992228581690224,0.37796888365982767,0.36,0.52,0.5204081632653061,0.3469387755102041,0.1326530612244898,0.10227272727272728,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/531-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/531-01-02.jpg
57-01,Amblyomma americanum,529,352,177,0.33459357277882795,Ixodes scapularis,73,0.2928190928703876,0.3571874740089672,0.8163265306122449,0.4421052631578947,0.3333333333333333,0.14736842105263157,0.07894736842105263,0.043478260869565216,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/57-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/57-01-2.jpg
